STUDENT_ID,SCHEMA_ID,LOG_TIME,ARTEFACT_DIMENSION,ALGORITHM_DIMENSION,AGE_CATEGORY,AGE,GENDER,SESSION_ID,HARMOS_GRADE,SCHOOL_ID,CANTON_NAME,CAT_SCORE,DOMAIN
43,11,35.0,1.0,0.0,From 10 to 13 years old,12,Male,3,8,F,Ticino (TI),1.0,Virtual
43,12,34.0,1.0,0.0,From 10 to 13 years old,12,Male,3,8,F,Ticino (TI),1.0,Virtual
44,1,149.0,2.0,1.0,From 10 to 13 years old,12,Female,3,8,F,Ticino (TI),3.0,Virtual
44,2,119.0,3.0,2.0,From 10 to 13 years old,12,Female,3,8,F,Ticino (TI),5.0,Virtual
44,3,358.0,2.0,1.0,From 10 to 13 years old,12,Female,3,8,F,Ticino (TI),3.0,Virtual
44,4,287.0,2.0,1.0,From 10 to 13 years old,12,Female,3,8,F,Ticino (TI),3.0,Virtual
44,5,57.0,3.0,1.0,From 10 to 13 years old,12,Female,3,8,F,Ticino (TI),4.0,Virtual
44,6,669.0,2.0,1.0,From 10 to 13 years old,12,Female,3,8,F,Ticino (TI),3.0,Virtual
44,7,121.0,2.0,1.0,From 10 to 13 years old,12,Female,3,8,F,Ticino (TI),3.0,Virtual
44,8,231.0,2.0,1.0,From 10 to 13 years old,12,Female,3,8,F,Ticino (TI),3.0,Virtual
44,9,107.0,3.0,0.0,From 10 to 13 years old,12,Female,3,8,F,Ticino (TI),3.0,Virtual
45,1,3.0,3.0,1.0,From 10 to 13 years old,12,Male,3,8,F,Ticino (TI),4.0,Virtual
45,2,204.0,3.0,1.0,From 10 to 13 years old,12,Male,3,8,F,Ticino (TI),4.0,Virtual
45,3,135.0,0.0,1.0,From 10 to 13 years old,12,Male,3,8,F,Ticino (TI),1.0,Virtual
45,4,94.0,1.0,2.0,From 10 to 13 years old,12,Male,3,8,F,Ticino (TI),3.0,Virtual
45,5,27.0,1.0,1.0,From 10 to 13 years old,12,Male,3,8,F,Ticino (TI),2.0,Virtual
45,6,158.0,3.0,1.0,From 10 to 13 years old,12,Male,3,8,F,Ticino (TI),4.0,Virtual
45,7,47.0,0.0,1.0,From 10 to 13 years old,12,Male,3,8,F,Ticino (TI),1.0,Virtual
45,8,34.0,0.0,1.0,From 10 to 13 years old,12,Male,3,8,F,Ticino (TI),1.0,Virtual
45,9,75.0,0.0,2.0,From 10 to 13 years old,12,Male,3,8,F,Ticino (TI),2.0,Virtual
45,10,84.0,0.0,1.0,From 10 to 13 years old,12,Male,3,8,F,Ticino (TI),1.0,Virtual
45,11,38.0,0.0,1.0,From 10 to 13 years old,12,Male,3,8,F,Ticino (TI),1.0,Virtual
45,12,221.0,0.0,2.0,From 10 to 13 years old,12,Male,3,8,F,Ticino (TI),2.0,Virtual
46,2,24.0,0.0,1.0,From 10 to 13 years old,12,Male,3,8,F,Ticino (TI),1.0,Virtual
46,3,78.0,0.0,1.0,From 10 to 13 years old,12,Male,3,8,F,Ticino (TI),1.0,Virtual
46,4,22.0,0.0,1.0,From 10 to 13 years old,12,Male,3,8,F,Ticino (TI),1.0,Virtual
46,5,11.0,1.0,1.0,From 10 to 13 years old,12,Male,3,8,F,Ticino (TI),2.0,Virtual
46,6,22.0,0.0,1.0,From 10 to 13 years old,12,Male,3,8,F,Ticino (TI),1.0,Virtual
46,7,41.0,0.0,0.0,From 10 to 13 years old,12,Male,3,8,F,Ticino (TI),0.0,Virtual
46,8,46.0,0.0,0.0,From 10 to 13 years old,12,Male,3,8,F,Ticino (TI),0.0,Virtual
46,9,95.0,0.0,0.0,From 10 to 13 years old,12,Male,3,8,F,Ticino (TI),0.0,Virtual
46,10,21.0,0.0,0.0,From 10 to 13 years old,12,Male,3,8,F,Ticino (TI),0.0,Virtual
46,11,22.0,1.0,0.0,From 10 to 13 years old,12,Male,3,8,F,Ticino (TI),1.0,Virtual
46,12,42.0,0.0,0.0,From 10 to 13 years old,12,Male,3,8,F,Ticino (TI),0.0,Virtual
47,1,381.0,3.0,0.0,From 10 to 13 years old,11,Female,3,8,F,Ticino (TI),3.0,Virtual
47,2,447.0,3.0,1.0,From 10 to 13 years old,11,Female,3,8,F,Ticino (TI),4.0,Virtual
47,3,19.0,1.0,1.0,From 10 to 13 years old,11,Female,3,8,F,Ticino (TI),2.0,Virtual
47,4,27.0,1.0,1.0,From 10 to 13 years old,11,Female,3,8,F,Ticino (TI),2.0,Virtual
47,5,21.0,1.0,1.0,From 10 to 13 years old,11,Female,3,8,F,Ticino (TI),2.0,Virtual
47,6,15.0,1.0,1.0,From 10 to 13 years old,11,Female,3,8,F,Ticino (TI),2.0,Virtual
47,7,94.0,0.0,1.0,From 10 to 13 years old,11,Female,3,8,F,Ticino (TI),1.0,Virtual
47,8,80.0,1.0,0.0,From 10 to 13 years old,11,Female,3,8,F,Ticino (TI),1.0,Virtual
47,9,86.0,1.0,0.0,From 10 to 13 years old,11,Female,3,8,F,Ticino (TI),1.0,Virtual
47,10,33.0,1.0,0.0,From 10 to 13 years old,11,Female,3,8,F,Ticino (TI),1.0,Virtual
47,11,31.0,1.0,0.0,From 10 to 13 years old,11,Female,3,8,F,Ticino (TI),1.0,Virtual
47,12,64.0,1.0,0.0,From 10 to 13 years old,11,Female,3,8,F,Ticino (TI),1.0,Virtual
48,1,89.0,3.0,1.0,From 10 to 13 years old,11,Female,3,8,F,Ticino (TI),4.0,Virtual
48,2,373.0,2.0,1.0,From 10 to 13 years old,11,Female,3,8,F,Ticino (TI),3.0,Virtual
48,3,112.0,3.0,1.0,From 10 to 13 years old,11,Female,3,8,F,Ticino (TI),4.0,Virtual
48,4,232.0,3.0,1.0,From 10 to 13 years old,11,Female,3,8,F,Ticino (TI),4.0,Virtual
48,5,118.0,3.0,1.0,From 10 to 13 years old,11,Female,3,8,F,Ticino (TI),4.0,Virtual
48,6,48.0,1.0,1.0,From 10 to 13 years old,11,Female,3,8,F,Ticino (TI),2.0,Virtual
48,7,18.0,1.0,0.0,From 10 to 13 years old,11,Female,3,8,F,Ticino (TI),1.0,Virtual
48,8,148.0,3.0,1.0,From 10 to 13 years old,11,Female,3,8,F,Ticino (TI),4.0,Virtual
49,1,1.0,3.0,1.0,From 14 to 16 years old,15,Female,4,10,F,Ticino (TI),4.0,Virtual
49,2,501.0,2.0,1.0,From 14 to 16 years old,15,Female,4,10,F,Ticino (TI),3.0,Virtual
49,3,120.0,3.0,2.0,From 14 to 16 years old,15,Female,4,10,F,Ticino (TI),5.0,Virtual
49,4,127.0,3.0,1.0,From 14 to 16 years old,15,Female,4,10,F,Ticino (TI),4.0,Virtual
49,5,133.0,3.0,1.0,From 14 to 16 years old,15,Female,4,10,F,Ticino (TI),4.0,Virtual
49,6,223.0,3.0,1.0,From 14 to 16 years old,15,Female,4,10,F,Ticino (TI),4.0,Virtual
49,7,167.0,3.0,1.0,From 14 to 16 years old,15,Female,4,10,F,Ticino (TI),4.0,Virtual
49,8,195.0,3.0,2.0,From 14 to 16 years old,15,Female,4,10,F,Ticino (TI),5.0,Virtual
49,9,125.0,3.0,2.0,From 14 to 16 years old,15,Female,4,10,F,Ticino (TI),5.0,Virtual
49,10,197.0,3.0,1.0,From 14 to 16 years old,15,Female,4,10,F,Ticino (TI),4.0,Virtual
49,11,184.0,3.0,1.0,From 14 to 16 years old,15,Female,4,10,F,Ticino (TI),4.0,Virtual
49,12,301.0,3.0,0.0,From 14 to 16 years old,15,Female,4,10,F,Ticino (TI),3.0,Virtual
50,1,3.0,3.0,1.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),4.0,Virtual
50,2,77.0,3.0,1.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),4.0,Virtual
50,3,157.0,3.0,1.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),4.0,Virtual
50,4,145.0,2.0,1.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),3.0,Virtual
50,5,67.0,0.0,1.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),1.0,Virtual
50,6,189.0,3.0,1.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),4.0,Virtual
50,7,95.0,1.0,1.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),2.0,Virtual
50,8,99.0,3.0,2.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),5.0,Virtual
50,9,74.0,2.0,2.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),4.0,Virtual
50,10,187.0,3.0,1.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),4.0,Virtual
50,11,243.0,3.0,2.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),5.0,Virtual
50,12,69.0,0.0,1.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),1.0,Virtual
51,1,7.0,3.0,1.0,From 14 to 16 years old,13,Male,4,10,F,Ticino (TI),4.0,Virtual
51,2,118.0,3.0,1.0,From 14 to 16 years old,13,Male,4,10,F,Ticino (TI),4.0,Virtual
51,3,427.0,2.0,1.0,From 14 to 16 years old,13,Male,4,10,F,Ticino (TI),3.0,Virtual
51,4,160.0,2.0,1.0,From 14 to 16 years old,13,Male,4,10,F,Ticino (TI),3.0,Virtual
51,5,93.0,3.0,1.0,From 14 to 16 years old,13,Male,4,10,F,Ticino (TI),4.0,Virtual
51,6,85.0,3.0,1.0,From 14 to 16 years old,13,Male,4,10,F,Ticino (TI),4.0,Virtual
51,7,141.0,2.0,2.0,From 14 to 16 years old,13,Male,4,10,F,Ticino (TI),4.0,Virtual
51,8,67.0,3.0,2.0,From 14 to 16 years old,13,Male,4,10,F,Ticino (TI),5.0,Virtual
51,9,59.0,3.0,2.0,From 14 to 16 years old,13,Male,4,10,F,Ticino (TI),5.0,Virtual
51,10,415.0,2.0,2.0,From 14 to 16 years old,13,Male,4,10,F,Ticino (TI),4.0,Virtual
51,11,52.0,0.0,1.0,From 14 to 16 years old,13,Male,4,10,F,Ticino (TI),1.0,Virtual
51,12,34.0,0.0,0.0,From 14 to 16 years old,13,Male,4,10,F,Ticino (TI),0.0,Virtual
52,1,46.0,0.0,1.0,From 14 to 16 years old,14,Male,4,10,F,Ticino (TI),1.0,Virtual
52,2,53.0,0.0,1.0,From 14 to 16 years old,14,Male,4,10,F,Ticino (TI),1.0,Virtual
52,3,58.0,0.0,1.0,From 14 to 16 years old,14,Male,4,10,F,Ticino (TI),1.0,Virtual
52,4,52.0,0.0,1.0,From 14 to 16 years old,14,Male,4,10,F,Ticino (TI),1.0,Virtual
52,5,195.0,2.0,1.0,From 14 to 16 years old,14,Male,4,10,F,Ticino (TI),3.0,Virtual
52,6,12.0,0.0,1.0,From 14 to 16 years old,14,Male,4,10,F,Ticino (TI),1.0,Virtual
52,7,31.0,0.0,1.0,From 14 to 16 years old,14,Male,4,10,F,Ticino (TI),1.0,Virtual
52,8,56.0,0.0,2.0,From 14 to 16 years old,14,Male,4,10,F,Ticino (TI),2.0,Virtual
52,9,148.0,0.0,2.0,From 14 to 16 years old,14,Male,4,10,F,Ticino (TI),2.0,Virtual
52,10,36.0,0.0,0.0,From 14 to 16 years old,14,Male,4,10,F,Ticino (TI),0.0,Virtual
52,11,23.0,0.0,0.0,From 14 to 16 years old,14,Male,4,10,F,Ticino (TI),0.0,Virtual
52,12,37.0,0.0,0.0,From 14 to 16 years old,14,Male,4,10,F,Ticino (TI),0.0,Virtual
53,1,56.0,3.0,1.0,From 14 to 16 years old,13,Male,4,10,F,Ticino (TI),4.0,Virtual
53,2,357.0,2.0,1.0,From 14 to 16 years old,13,Male,4,10,F,Ticino (TI),3.0,Virtual
53,3,373.0,3.0,1.0,From 14 to 16 years old,13,Male,4,10,F,Ticino (TI),4.0,Virtual
53,4,166.0,2.0,1.0,From 14 to 16 years old,13,Male,4,10,F,Ticino (TI),3.0,Virtual
53,5,109.0,3.0,1.0,From 14 to 16 years old,13,Male,4,10,F,Ticino (TI),4.0,Virtual
53,6,137.0,3.0,1.0,From 14 to 16 years old,13,Male,4,10,F,Ticino (TI),4.0,Virtual
53,7,54.0,3.0,1.0,From 14 to 16 years old,13,Male,4,10,F,Ticino (TI),4.0,Virtual
53,8,225.0,3.0,1.0,From 14 to 16 years old,13,Male,4,10,F,Ticino (TI),4.0,Virtual
53,10,314.0,2.0,2.0,From 14 to 16 years old,13,Male,4,10,F,Ticino (TI),4.0,Virtual
53,12,97.0,1.0,0.0,From 14 to 16 years old,13,Male,4,10,F,Ticino (TI),1.0,Virtual
54,1,89.0,3.0,1.0,From 14 to 16 years old,13,Female,4,10,F,Ticino (TI),4.0,Virtual
54,2,221.0,3.0,2.0,From 14 to 16 years old,13,Female,4,10,F,Ticino (TI),5.0,Virtual
54,3,185.0,3.0,2.0,From 14 to 16 years old,13,Female,4,10,F,Ticino (TI),5.0,Virtual
54,4,154.0,3.0,2.0,From 14 to 16 years old,13,Female,4,10,F,Ticino (TI),5.0,Virtual
54,5,342.0,2.0,2.0,From 14 to 16 years old,13,Female,4,10,F,Ticino (TI),4.0,Virtual
54,6,225.0,2.0,1.0,From 14 to 16 years old,13,Female,4,10,F,Ticino (TI),3.0,Virtual
54,7,155.0,2.0,2.0,From 14 to 16 years old,13,Female,4,10,F,Ticino (TI),4.0,Virtual
54,8,201.0,2.0,2.0,From 14 to 16 years old,13,Female,4,10,F,Ticino (TI),4.0,Virtual
54,9,92.0,2.0,2.0,From 14 to 16 years old,13,Female,4,10,F,Ticino (TI),4.0,Virtual
54,10,281.0,2.0,2.0,From 14 to 16 years old,13,Female,4,10,F,Ticino (TI),4.0,Virtual
54,11,340.0,2.0,2.0,From 14 to 16 years old,13,Female,4,10,F,Ticino (TI),4.0,Virtual
54,12,139.0,2.0,2.0,From 14 to 16 years old,13,Female,4,10,F,Ticino (TI),4.0,Virtual
55,1,1.0,3.0,1.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),4.0,Virtual
55,2,73.0,0.0,0.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),0.0,Virtual
55,3,37.0,0.0,0.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),0.0,Virtual
55,4,46.0,1.0,1.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),2.0,Virtual
55,5,189.0,2.0,1.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),3.0,Virtual
55,6,30.0,0.0,0.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),0.0,Virtual
55,7,26.0,0.0,0.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),0.0,Virtual
55,8,36.0,0.0,0.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),0.0,Virtual
55,9,59.0,0.0,0.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),0.0,Virtual
55,10,23.0,1.0,0.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),1.0,Virtual
55,11,26.0,1.0,0.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),1.0,Virtual
55,12,38.0,1.0,0.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),1.0,Virtual
56,1,239.0,2.0,1.0,From 14 to 16 years old,15,Female,4,10,F,Ticino (TI),3.0,Virtual
56,2,257.0,2.0,1.0,From 14 to 16 years old,15,Female,4,10,F,Ticino (TI),3.0,Virtual
56,3,670.0,2.0,2.0,From 14 to 16 years old,15,Female,4,10,F,Ticino (TI),4.0,Virtual
56,4,649.0,2.0,2.0,From 14 to 16 years old,15,Female,4,10,F,Ticino (TI),4.0,Virtual
56,5,513.0,2.0,1.0,From 14 to 16 years old,15,Female,4,10,F,Ticino (TI),3.0,Virtual
56,6,538.0,2.0,1.0,From 14 to 16 years old,15,Female,4,10,F,Ticino (TI),3.0,Virtual
56,7,309.0,2.0,0.0,From 14 to 16 years old,15,Female,4,10,F,Ticino (TI),2.0,Virtual
56,8,421.0,2.0,1.0,From 14 to 16 years old,15,Female,4,10,F,Ticino (TI),3.0,Virtual
56,9,444.0,2.0,1.0,From 14 to 16 years old,15,Female,4,10,F,Ticino (TI),3.0,Virtual
56,10,222.0,2.0,1.0,From 14 to 16 years old,15,Female,4,10,F,Ticino (TI),3.0,Virtual
56,11,299.0,2.0,1.0,From 14 to 16 years old,15,Female,4,10,F,Ticino (TI),3.0,Virtual
56,12,215.0,2.0,1.0,From 14 to 16 years old,15,Female,4,10,F,Ticino (TI),3.0,Virtual
58,1,4.0,3.0,1.0,From 14 to 16 years old,14,Male,4,10,F,Ticino (TI),4.0,Virtual
58,2,168.0,3.0,1.0,From 14 to 16 years old,14,Male,4,10,F,Ticino (TI),4.0,Virtual
58,3,215.0,3.0,2.0,From 14 to 16 years old,14,Male,4,10,F,Ticino (TI),5.0,Virtual
58,4,107.0,3.0,2.0,From 14 to 16 years old,14,Male,4,10,F,Ticino (TI),5.0,Virtual
58,5,198.0,3.0,1.0,From 14 to 16 years old,14,Male,4,10,F,Ticino (TI),4.0,Virtual
58,6,144.0,3.0,1.0,From 14 to 16 years old,14,Male,4,10,F,Ticino (TI),4.0,Virtual
58,7,189.0,3.0,1.0,From 14 to 16 years old,14,Male,4,10,F,Ticino (TI),4.0,Virtual
58,8,324.0,3.0,2.0,From 14 to 16 years old,14,Male,4,10,F,Ticino (TI),5.0,Virtual
58,9,334.0,3.0,2.0,From 14 to 16 years old,14,Male,4,10,F,Ticino (TI),5.0,Virtual
58,10,426.0,3.0,2.0,From 14 to 16 years old,14,Male,4,10,F,Ticino (TI),5.0,Virtual
58,11,62.0,1.0,0.0,From 14 to 16 years old,14,Male,4,10,F,Ticino (TI),1.0,Virtual
58,12,53.0,1.0,0.0,From 14 to 16 years old,14,Male,4,10,F,Ticino (TI),1.0,Virtual
59,1,8.0,3.0,1.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),4.0,Virtual
59,2,465.0,2.0,1.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),3.0,Virtual
59,3,321.0,2.0,2.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),4.0,Virtual
59,4,461.0,2.0,1.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),3.0,Virtual
59,5,196.0,2.0,1.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),3.0,Virtual
59,6,305.0,2.0,1.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),3.0,Virtual
59,7,262.0,2.0,2.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),4.0,Virtual
59,8,626.0,2.0,2.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),4.0,Virtual
59,9,113.0,2.0,2.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),4.0,Virtual
59,10,452.0,2.0,1.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),3.0,Virtual
59,11,266.0,2.0,2.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),4.0,Virtual
59,12,283.0,2.0,2.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),4.0,Virtual
60,1,43.0,1.0,1.0,From 14 to 16 years old,15,Male,4,10,F,Ticino (TI),2.0,Virtual
60,2,7.0,1.0,1.0,From 14 to 16 years old,15,Male,4,10,F,Ticino (TI),2.0,Virtual
60,3,302.0,1.0,1.0,From 14 to 16 years old,15,Male,4,10,F,Ticino (TI),2.0,Virtual
60,4,18.0,1.0,1.0,From 14 to 16 years old,15,Male,4,10,F,Ticino (TI),2.0,Virtual
60,5,13.0,1.0,1.0,From 14 to 16 years old,15,Male,4,10,F,Ticino (TI),2.0,Virtual
60,6,9.0,1.0,1.0,From 14 to 16 years old,15,Male,4,10,F,Ticino (TI),2.0,Virtual
60,7,32.0,1.0,1.0,From 14 to 16 years old,15,Male,4,10,F,Ticino (TI),2.0,Virtual
60,8,34.0,1.0,1.0,From 14 to 16 years old,15,Male,4,10,F,Ticino (TI),2.0,Virtual
60,9,56.0,1.0,0.0,From 14 to 16 years old,15,Male,4,10,F,Ticino (TI),1.0,Virtual
60,10,47.0,1.0,1.0,From 14 to 16 years old,15,Male,4,10,F,Ticino (TI),2.0,Virtual
60,11,17.0,1.0,0.0,From 14 to 16 years old,15,Male,4,10,F,Ticino (TI),1.0,Virtual
60,12,30.0,0.0,0.0,From 14 to 16 years old,15,Male,4,10,F,Ticino (TI),0.0,Virtual
61,1,22.0,3.0,1.0,From 14 to 16 years old,13,Female,4,10,F,Ticino (TI),4.0,Virtual
61,2,175.0,2.0,1.0,From 14 to 16 years old,13,Female,4,10,F,Ticino (TI),3.0,Virtual
61,3,214.0,2.0,2.0,From 14 to 16 years old,13,Female,4,10,F,Ticino (TI),4.0,Virtual
61,4,138.0,3.0,1.0,From 14 to 16 years old,13,Female,4,10,F,Ticino (TI),4.0,Virtual
61,5,129.0,2.0,1.0,From 14 to 16 years old,13,Female,4,10,F,Ticino (TI),3.0,Virtual
61,6,174.0,2.0,1.0,From 14 to 16 years old,13,Female,4,10,F,Ticino (TI),3.0,Virtual
61,7,130.0,2.0,2.0,From 14 to 16 years old,13,Female,4,10,F,Ticino (TI),4.0,Virtual
61,8,158.0,2.0,2.0,From 14 to 16 years old,13,Female,4,10,F,Ticino (TI),4.0,Virtual
61,9,165.0,2.0,2.0,From 14 to 16 years old,13,Female,4,10,F,Ticino (TI),4.0,Virtual
61,10,209.0,2.0,2.0,From 14 to 16 years old,13,Female,4,10,F,Ticino (TI),4.0,Virtual
61,11,137.0,0.0,0.0,From 14 to 16 years old,13,Female,4,10,F,Ticino (TI),0.0,Virtual
61,12,37.0,0.0,0.0,From 14 to 16 years old,13,Female,4,10,F,Ticino (TI),0.0,Virtual
62,1,69.0,2.0,1.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),3.0,Virtual
62,2,20.0,3.0,1.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),4.0,Virtual
62,4,223.0,2.0,1.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),3.0,Virtual
62,5,248.0,2.0,1.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),3.0,Virtual
62,6,213.0,3.0,1.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),4.0,Virtual
62,7,451.0,2.0,2.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),4.0,Virtual
62,8,223.0,3.0,2.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),5.0,Virtual
62,9,158.0,3.0,2.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),5.0,Virtual
62,10,286.0,3.0,2.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),5.0,Virtual
62,11,38.0,1.0,1.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),2.0,Virtual
62,12,48.0,1.0,1.0,From 14 to 16 years old,14,Female,4,10,F,Ticino (TI),2.0,Virtual
63,1,7.0,3.0,1.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),4.0,Virtual
63,2,59.0,3.0,1.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),4.0,Virtual
63,3,129.0,3.0,2.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),5.0,Virtual
63,4,119.0,2.0,2.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),4.0,Virtual
63,5,123.0,2.0,1.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),3.0,Virtual
63,6,87.0,3.0,1.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),4.0,Virtual
63,7,60.0,2.0,1.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),3.0,Virtual
63,8,193.0,2.0,2.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),4.0,Virtual
63,9,144.0,2.0,2.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),4.0,Virtual
63,10,106.0,2.0,1.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),3.0,Virtual
63,11,157.0,2.0,2.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),4.0,Virtual
63,12,121.0,2.0,2.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),4.0,Virtual
64,1,0.0,3.0,1.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),4.0,Virtual
64,2,75.0,2.0,1.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),3.0,Virtual
64,3,131.0,2.0,1.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),3.0,Virtual
64,4,168.0,2.0,1.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),3.0,Virtual
64,5,91.0,2.0,1.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),3.0,Virtual
64,6,144.0,2.0,1.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),3.0,Virtual
64,7,90.0,2.0,1.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),3.0,Virtual
64,8,208.0,2.0,1.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),3.0,Virtual
64,9,179.0,2.0,2.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),4.0,Virtual
64,10,108.0,2.0,1.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),3.0,Virtual
64,11,233.0,2.0,1.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),3.0,Virtual
64,12,258.0,2.0,2.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),4.0,Virtual
65,1,23.0,0.0,1.0,From 14 to 16 years old,14,Female,5,10,G,Ticino (TI),1.0,Virtual
65,2,23.0,0.0,2.0,From 14 to 16 years old,14,Female,5,10,G,Ticino (TI),2.0,Virtual
65,3,17.0,0.0,1.0,From 14 to 16 years old,14,Female,5,10,G,Ticino (TI),1.0,Virtual
65,4,17.0,0.0,1.0,From 14 to 16 years old,14,Female,5,10,G,Ticino (TI),1.0,Virtual
65,5,168.0,0.0,1.0,From 14 to 16 years old,14,Female,5,10,G,Ticino (TI),1.0,Virtual
65,6,7.0,1.0,1.0,From 14 to 16 years old,14,Female,5,10,G,Ticino (TI),2.0,Virtual
65,7,312.0,2.0,1.0,From 14 to 16 years old,14,Female,5,10,G,Ticino (TI),3.0,Virtual
65,8,325.0,0.0,2.0,From 14 to 16 years old,14,Female,5,10,G,Ticino (TI),2.0,Virtual
65,9,235.0,2.0,2.0,From 14 to 16 years old,14,Female,5,10,G,Ticino (TI),4.0,Virtual
65,10,332.0,0.0,1.0,From 14 to 16 years old,14,Female,5,10,G,Ticino (TI),1.0,Virtual
65,11,63.0,0.0,2.0,From 14 to 16 years old,14,Female,5,10,G,Ticino (TI),2.0,Virtual
65,12,209.0,0.0,2.0,From 14 to 16 years old,14,Female,5,10,G,Ticino (TI),2.0,Virtual
66,1,19.0,3.0,1.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),4.0,Virtual
66,2,164.0,3.0,2.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),5.0,Virtual
66,3,160.0,3.0,2.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),5.0,Virtual
66,4,168.0,3.0,2.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),5.0,Virtual
66,5,109.0,3.0,1.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),4.0,Virtual
66,6,124.0,3.0,1.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),4.0,Virtual
66,7,162.0,2.0,2.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),4.0,Virtual
66,8,106.0,3.0,2.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),5.0,Virtual
66,9,101.0,3.0,2.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),5.0,Virtual
